陈勇、张甲天分别担任山东省检察院党组书记、省高院党组书记,省级公检法机关迎来密集人事调整，官方新近披露了山东省检察院、省高院新任党组书记。据微信公众号“山东省人民检察院”1月26日消息，26日下午，省检察院召开党组扩大会，传达学习党的十九届二中全会精神，省检察院党组书记陈勇主持会议。此外，山东人大网公布的省人大代表信息中，省检察院党组书记陈勇出现在济宁市代表团名单中。据官方简历，陈勇1964年2月出生，福建平潭人，中共党员，在职研究生学历，一级警监警衔，二级律师。他曾任福建省律师事务所主任兼省律师协会副会长，省政法管理干部学院院长、党委副书记，省司法厅副厅长、党委委员，福建警察学院院长、党委副书记等职。2015年2月，陈勇出任福建省司法厅党委书记兼福建省监狱管理局第一政委，并于一个月后获任省司法厅厅长。山东省检察院党组书记一职此前由现年64岁的省检察院检察长吴鹏飞（1954.6）同时担任。山东人大网公布的省人大代表信息披露，出生于1961年1月的张甲天现已担任山东省高院党组书记，籍贯陕西乾县，研究生学历，中共党员，现属淄博市代表团。张甲天此前曾任海南省海口市司法局局长、党组书记，市政府副秘书长，新华区委副书记、区长，市检察院党组副书记、副检察长、检察长、党组书记，最高法刑事审判第一庭庭长助理（挂职锻炼），海南省高院纪检组组长、党组成员、审判委员会委员等职。2013年，张甲天出任正厅级的海口海事法院院长、党组书记。山东省高院党组书记一职此前由现年63岁的省高院院长白泉民（1955.7）同时担任。
张昌尔当选安徽省政协主席，夏涛等9人为副主席,1月27日，安徽省政协十二届一次会议选举张昌尔为安徽省政协主席 。选举夏涛、李修松、牛立文、肖超英、韩军、孙丽芳、郑宏、李和平、郑永飞为副主席。选举车敦安为秘书长。（原标题为《时局人事 | 张昌尔当选安徽省政协主席，他们为副主席》）
旅顺保障基地原政委汪光鑫调任北部战区海军政治工作部副主任,官方媒体近日的公开新闻报道披露，原任92538部队政委的汪光鑫海军少将已调任北部战区海军政治工作部副主任职务。据山东省临沂市《临沂日报》报道，1月25日，北部战区海军政治工作部副主任汪光鑫带队，来临沂市参观党性教育基地，北部战区海军某部政委周平飞参加。报道称，北部战区海军官兵先后到孟良崮战役主题公园、孟良崮战役纪念馆、沂蒙红嫂纪念馆参观见学，了解临沂市沂蒙党性教育基地建设情况。上述官方媒体的报道披露，汪光鑫已调任北部战区海军政治工作部副主任。官方公开信息显示，汪光鑫长期在海军服役，担任过东海舰队某支队政委、92538部队（海军旅顺保障基地）等职务，2017年1月晋升海军少将军衔。
叶寒冰任四川省副省长,1月23日上午举行的四川省十二届人大常委会第三十八次会议第二次全体会议，表决通过了四川省人民政府省长尹力向省人大常委会提出的任命案，决定任命叶寒冰为四川省人民政府副省长。据“浙江公安”官方网站显示，叶寒冰现为浙江省公安厅党委委员、副厅长、杭州市市委常委、公安局局长、党委书记，工作职责是主持杭州市公安局全面工作。据“中国杭州”官方网站显示，叶寒冰的个人简历如下——男，1965年10月生，汉族，浙江三门人，1982年8月参加工作，1985年10月加入中国共产党，中央党校研究生，浙江大学、香港理工大学工商管理硕士。1984.08—1986.08 浙江省警察学校公安管理专业学习1986.08—1992.03 浙江省公安厅三处办事员、科员(其间：1987.10—1988.10 下派金华县公安局孝顺派出所、县公安局基层锻炼)1992.03—1997.11 浙江省公安厅办公室机要组秘书、副科级秘书、正科级秘书、机要组组长，1996.12助理调研员1997.11—2000.07 浙江省公安厅三处副处长2000.07—2004.06 浙江省公安厅治安总队总队长2004.06—2009.03 浙江省湖州市委常委，市公安局局长、党委书记2009.03—2012.01 浙江省温州市委常委，市公安局局长，党委书记（其间：2011.12 任浙江省公安厅党委委员）2012.01—2014.06 浙江省公安厅党委委员、副厅长(2010.10—2012.10 在浙江大学、香港理工大学工商管理专业学习，获高级工商管理硕士位）2014.06— 　 浙江省公安厅党委委员、副厅长，中共杭州市委常委、政法委副书记，杭州市公安局党委书记、局长，兼督察长十三届浙江省纪委委员（原题为《叶寒冰任四川省副省长》）
中国新任常驻联合国代表马朝旭大使于1月25日抵纽约履新,中国常驻联合国代表团网站消息，中国新任常驻联合国代表马朝旭大使于1月25日抵纽约履新。马朝旭，男，1963年9月生，黑龙江哈尔滨人，政治经济学博士。1987年—1990年 中华人民共和国外交部国际司随员1990年—1993年 常驻联合国代表团随员、三秘1993年—1996年 外交部国际司三秘、副处长1996年—1999年 国务院外事办公室副处长、处长、参赞1999年—2001年 中央外事工作领导小组办公室副局长2001年—2002年 驻大不列颠及北爱尔兰联合王国大使馆参赞2002年—2004年 驻比利时王国大使馆兼驻欧共体使团公使衔参赞2004年—2009年 外交部政策研究司副司长、司长2009年—2011年 外交部新闻司司长2011年—2013年 外交部部长助理2013年－2016年 驻澳大利亚联邦特命全权大使2016年－2018年 常驻联合国日内瓦办事处和瑞士其他国际组织代表、特命全权大使2018年 至今 常驻联合国代表、特命全权大使已婚，有一女。（原标题为《中国新任常驻联合国代表马朝旭到任》）
盛茂林当选天津市政协主席，魏大鹏等8人当选副主席,新华社天津1月27日消息，政协天津市第十四届委员会第一次会议当日选举盛茂林为天津市政协主席，魏大鹏、高玉葆、沈中阳、黎昌晋、李绍洪、尚斌义、赵仲华、张金英（女）为市政协副主席。（原题为《盛茂林当选天津市政协主席》）
济南市管干部任前公示：孙常建拟任市委宣传部常务副部长,孙常建，现任济南市委宣传部副部长、市文明办主任，拟任济南市委宣传部常务副部长(正局级)。王国顺，现任济南市市中区委常委、组织部部长，拟任济南市委统战部常务副部长(正局级)。马利，现任济南广播电视台副台长、党委委员，拟任济南日报报业集团董事长、党委书记、济南日报社社长。王伟，现任济南市机关事务管理局副局长、党组成员，拟任济南仲裁委办主任、党组书记。孙静，现任济南市长清区委常委、组织部部长，拟任共青团济南市委书记、党组书记。石军，现任济南市公共交通总公司副经理、党委委员，拟任济南市公共交通总公司经理、党委副书记。刘念成，现任济南市政府办公厅秘书一处处长，拟任济南市政府办公厅副主任。宁延学，现任济南市委组织部副巡视员，拟任济南市委组织部副部长。韩洪强，现任济南市委组织部副巡视员，拟任济南市委组织部副部长。张倩，现任济南市发改委副巡视员，拟任济南市发改委副主任、党组成员。李越千，现任济南市民政局办公室主任，拟任济南市民政局副局长、党委委员。石颖，现任济南市司法局副巡视员，挂职任章丘区委副书记，拟任济南市司法局党委委员、市普法办专职副主任。杨平，现任济南市安监局监管三处处长，拟任济南市安监局党组成员、市安全生产监察支队支队长。刘继强，现任济南市审计局副局长、党组成员，拟任济南市审计局党组副书记。高树金，现任济南市城乡建设委建筑业管理处处长，拟任济南市林业和城乡绿化局副局长、党组成员。李广霞，现任济南市城乡水务局副巡视员，挂职任平阴县委副书记，拟任济南市长清区委常委、组织部部长。王玺，现任共青团济南市委常委、组织部部长，拟任共青团济南市委副书记、党组成员。孙华，现任济南日报报业集团济南日报全媒体部主任，拟任共青团济南市委副书记、党组成员。赵莹，现任济南市计生协会基层和群众工作处处长，拟任济南市计生协会副会长。对上述人选如发现有影响任职的情况或问题，可在公示期内向市委组织部反映。受理单位:济南市委组织部干部监督处(干部信访处、干部举报中心)（原标题为《19位济南市市管干部任前公示》）
空军预警学院政治部原主任商建亮升任学院政委，接替马哲文,官方消息近日披露，原任空军预警学院政治部主任的商建亮已升任学院政委，接替马哲文少将。据华中师范大学所属新闻网站“华大在线”报道，1月24日，在华中师范大学党委副书记覃红一行前往空军预警学院及中国人民解放军武汉总医院进行慰问走访。报道提到，“在空军预警学院，政委商建亮带领院领导班子成员和相关处室负责人出席了座谈会。”上述消息披露了空军预警学院政委调整换班的信息。官方公开新闻报道显示，新任空军预警学院政委商建亮之前担任学院政治部主任。商建亮此次履新之前，空军预警学院政委职务由马哲文空军少将担任。空军预警学院组建于1952年，原名空军雷达学院，坐落在湖北省武汉市，是全国唯一一所预警探测领域的专门院校，全军唯一一所以预警探测和电子对抗为主体专业的一类本科军事高等教育院校，被誉为“中国雷达兵军官的摇篮”。
李微微当选湖南省政协主席，戴道晋等9人当选副主席,（原题为《李微微当选政协湖南省第十二届委员会主席》）
56岁郝会龙当选黑龙江省政协副主席，去年职务两次出现变动,据新华社1月27日消息，政协黑龙江省第十二届委员会第一次会议27日选举黄建盛为省政协主席，吕维峰、郝会龙、赵雨森、宫晶堃、张显友、马立群、刘睦终（女）、庞达为省政协副主席。澎湃新闻（www.thepaper.cn）记者注意到，现年56岁的郝会龙（1962.11）曾在2017年接连出现两次变动。据黑龙江省政府网站提供的简历显示，第一次，他从2017年3月起不再担任黑龙江省委常委职务，但仍任职黑龙江省副省长、省政府党组副书记。其后，在当年6月，他又卸去了黑龙江省政府党组副书记职务，改任省政府党组成员，同时新兼任了黑龙江省国资委党委书记一职。官方简历显示，郝会龙是甘肃临洮人，1984年7月参加工作，1982年11月加入中国共产党，北京大学哲学专业毕业。早年，他曾先后担任过黑龙江省委办公厅正处级秘书，省政府研究室副主任，黑河市市委副书记、市长，黑河市委书记，齐齐哈尔市委书记等职。2012年4月，郝会龙获任黑龙江省委常委，跻身副部级干部，并先后兼任省委政法委书记，副省长、省政府党组副书记等职。郝会龙，男，汉族，1962年11月生，甘肃临洮人，1984年7月参加工作，1982年11月加入中国共产党，北京大学哲学专业大学毕业。1980.09--1984.07 北京大学哲学系哲学专业学习1984.07--1986.06 黑龙江省委《奋斗》杂志社编辑1986.06--1987.10 黑龙江省顾委办公厅秘书1987.10--1988.05 黑龙江省顾委办公厅副科级秘书1988.05--1990.10 黑龙江省肇东市五站镇副镇长1990.10--1991.12 黑龙江省委政研室副科级研究员1991.12--1992.12 黑龙江省委政研室正科级研究员1992.12--1993.10 黑龙江省委政研室副处级研究员1993.10--1996.02 黑龙江省委办公厅副处级秘书1996.02--1997.11 黑龙江省委办公厅正处级秘书1997.11--2000.08 黑龙江省安达市委副书记、市长2000.08--2003.06 黑龙江省政府研究室副主任、党组成员（其间： 2002.10--2003.04到国务院研究室参与《政府工作报告》起草工作）2003.06--2003.12 黑龙江省政府副秘书长（副厅级）2003.12--2005.07 黑龙江省黑河市委副书记、市长2005.07--2010.02 黑龙江省黑河市委书记、市人大常委会主任2010.02--2012.01 黑龙江省齐齐哈尔市委书记2012.01--2012.04 黑龙江省齐齐哈尔市委书记、市人大常委会主任2012.04--2012.06 黑龙江省委常委，齐齐哈尔市委书记、市人大常委会主任2012.06--2013.05 黑龙江省委常委2013.05--2013.11 黑龙江省委常委、政法委书记2013.11--2013.12 黑龙江省委常委，省政府党组副书记，提名为副省长人选2013.12--2017.03 黑龙江省委常委，省政府副省长、党组副书记2017.03--2017.06 黑龙江省政府副省长、党组副书记2017.06-- 黑龙江省政府副省长、党组成员，省政府国有资产监督管理委员会党委书记
李国英当选安徽省省长,安徽日报消息，1月28日上午，安徽省十三届人大一次会议选举李国英为省政府省长，邓向阳、何树山、王翠凤、李建中、张曙光、杨光荣、周喜安为副省长；选举刘惠为省监察委员会主任；选举董开军为省高级法院院长；选举薛江武为省检察院检察长，报最高人民检察院检察长提请全国人大常委会批准。大会选举51位同志为省十三届人大常委会委员。
知名主持人、湖南省政协委员汪涵当选省政协常委,据红网消息，1月27日下午，湖南省政协十二届一次会议第三次全体会议在湖南省人民会堂举行。会议选举王仁才等126人为政协湖南省第十二届委员会常务委员。澎湃新闻（www.thepaper.cn）记者注意到，主持人汪涵名列其中。据《湖南日报》2018年1月报道，作为湖南省政协委员、省广播电视台制片人，履职7年以来，汪涵始终关注与老百姓息息相关的问题，提交了关于取消“路桥费”、办戏曲春晚、传承与保护方言等提案，并持续推动建议落地。从2011年12月被增补为湖南省政协委员以来，汪涵围绕与老百姓生活密切相关的话题，不断提出新建议，并推动老建议落地生根。经过他与多方的共同努力，2012年对古城墙的处理达成了兼顾各方意见的方案，2015年初城市路桥通行费年票制收费取消，2016年首届湖南戏曲春晚和“湖南省语言资源保护中心”相继落地。今年，再次当选省政协委员的汪涵表示，“父亲”与“公益文化大使”的身份让自己有了更多思考，将在省政协会上提交《保障青少年绿色健康上网》与《建议民用建筑安装烟雾探测器》两份提案。此外，汪涵已于2015年12月前后被增补为中国民主促进会中央委员。
鹿心社当选江西省人大常委会主任，刘奇当选省长,信息日报江西政读获悉，1月28日上午，江西省第十三届人民代表大会第一次会议举行第三次全体会议，选举江西省第十三届人民代表大会常务委员会主任、副主任、秘书长、委员，江西省人民政府省长、副省长，江西省监察委员会主任，江西省高级人民法院院长，江西省人民检察院检察长。江西省第十三届人民代表大会常务委员会主任、副主任、秘书长名单如下：主任：鹿心社副主任：周萌、朱虹、马志武（回族）、龚建华、郑为文、冯桃莲（女）秘书长：韩军江西省人民政府省长、副省长，省监察委员会主任，省高级人民法院院长，省人民检察院检察长名单如下：省长：刘奇副省长：毛伟明、孙菊生、李利、吴晓军、吴忠琼（女）、秦义、胡强省监察委员会主任：孙新阳省高级人民法院院长：葛晓燕（女）省人民检察院检察长：田云鹏（本文原题为《重磅 | 鹿心社当选江西省人大常委会主任 刘奇当选江西省人民政府省长》）
王荣当选广东省政协主席，林雄等8人当选为副主席,1月27日下午，省政协十二届一次会议举行选举大会，选举产生十二届省政协主席、副主席、秘书长和常务委员。王荣当选十二届省政协主席，林雄、刘日知、邓海光、袁宝成、黄武、张嘉极、李心、马光瑜当选副主席，吴伟鹏当选秘书长。大会还选举常务委员138名。（原标题为《广东省政协十二届一次会议举行大会选举，王荣当选主席》）
国家检察官学院原党委书记董桂文任最高检案件管理办公室主任,最高检内设机构近期出现人事调整。澎湃新闻记者1月28日从最高检官网“内设机构”栏目获悉，原任国家检察官学院党委书记的董桂文已出任最高检案件管理办公室主任。据最高检官网介绍，最高检案件管理办公室在案件管理中主要承担管理、服务、参谋、监督职能，下设案件综合管理处、案件流程管理处、案件质量管理处、案件统计信息管理处、业务信息化管理处等5个处级机构。公开资料显示，董桂文曾任最高检办公厅副主任，国家检察官学院副院长、院长。此前担任最高检案件管理办公室主任的是许山松。另据国家检察官学院官网消息，2017年12月23日下午，学院召开全体教职工大会，最高检党组成员、副检察长徐显明同志出席会议并发表重要讲话。最高检政治部副主任王光辉同志宣读了最高检党组关于免去董桂文同志国家检察官学院党委书记职务、王卫东同志任国家检察官学院党委副书记的决定。徐显明副检察长代表最高检党组对董桂文同志的工作给予充分肯定。他说，董桂文同志到学院工作后，历任学院多个重要领导岗位，为学院“十三五”规划的制定实施和学院的全面工作作出了重要贡献。国家检察官学院隶属于最高人民检察院，是中国检察系统的最高学府，是国家培养高层次、高素质检察人才的专门机构。目前，国家检察官学院已建设成为高层次检察人才培养基地、检察系统的科研咨询基地和检察文献中心，成为检察教育培训的主渠道、主阵地。
努尔兰 · 阿不都满金当选新疆维吾尔自治区政协主席,
最高检司改办主任王光辉出任最高检政治部副主任，主持工作,最高检内设机构近期出现人事调整。澎湃新闻（www.thepaper.cn）1月28日从最高检官网“内设机构”栏目获悉，最高检司法体制改革领导小组办公室主任王光辉已经出任最高检政治部副主任（主持工作），最高检国际合作局局长郭兴旺出任最高检政治部副主任。据最高检官网，最高检政治部主要协同中央主管部门和省级党委负责全国检察机关党的建设和队伍建设工作等。下设干部部、宣传部、教育培训部、办公室。最高检政治部主任一职目前空缺，原任该职的王洪祥已于去年4月调任福建省委常委、政法委书记。公开资料显示，王光辉此前曾担任最高检监所检察厅副厅长兼燕城监狱检察室主任、最高检司改办副主任，2015年年初升任司改办主任。司改办是最高检司法体制改革领导小组的办事机构和按照机关内设机构管理的厅级非常设机构，主要承担检察机关推进司法体制和工作机制改革的综合调研、协调督办以及修改检察院组织法和刑事诉讼法的研究论证工作。出任最高检司改办主任后，王光辉曾多次就司法改革工作发表讲话。例如，2015年9月28日，最高检下发《关于完善人民检察院司法责任制的若干意见》（以下简称《意见》）。《意见》强调，检察人员应当对其履行检察职责的行为承担司法责任，在职责范围内对办案质量终身负责。王光辉在当天答记者问时表示，办案质量终身负责制意味着，只要检察人员对承办的案件应当承担司法责任，无论他们是在职还是退休，是在检察机关还是调到其他部门工作，无论经过多长时间，都要按照规定启动问责程序，客观公正地进行调查处理。这样可以增强检察人员司法办案的责任心，促进检察人员依法公正行履行职责，提高司法办案的质量和效率。
安徽省高院副院长董开军已任省高院党组书记，张坚不再担任,1月24日上午，安徽省高级人民法院召开新任党组书记董开军见面会。省委常委、省委政法委书记姚玉舟出席会议并讲话。安徽高院院长张坚主持会议。省纪委派驻省委组织部纪检组长王炜宣读安徽高院主要领导调整决定。安徽高院领导班子全体成员、审委会专委及副厅级审判员参加会议。姚玉舟充分肯定了张坚担任安徽高院党组书记期间所作出的贡献，他指出，近年来，在中央及省委的坚强领导下，以张坚同志为班长的安徽高院领导班子团结带领全省法院系统广大干警，充分发挥审判职能，服务经济社会发展，狠抓执法办案，加强自身建设，各项工作取得较好成效。针对今后的工作，姚玉舟要求，要提高政治站位，坚决拥护中央及省委决定。要以高度的政治责任感切实把思想和行动统一到中央及省委决定精神上来，坚决拥护、坚定执行、齐心协力、团结奋进、恪尽职守，以实际行动全力支持以董开军同志为班长的院领导班子工作，让中央及省委放心，让广大干部群众满意。要强化使命担当，努力推动法院工作争先进位。要在以董开军同志为班长的院领导班子带领下，勇于担当、主动作为、扎实工作，推动各项事业实现新发展；要坚持服务保障大局，自觉把法院工作放在全省发展大局中去思考、谋划、推进，充分发挥司法职能，切实当好维护社会大局稳定、保障人民安居乐业、促进社会公平正义的排头兵；要从工作实际出发，大力弘扬改革创新精神，扎实推进司法体制改革；要进一步提高司法审判的质量、效益和公信力，对照先进、拉升标杆、鼓足干劲，以力争上游、争创一流的斗志努力实现各项工作争先进位。要落实整体要求，不断提高党的建设质量。要把政治建设作为首要任务，严守政治纪律和政治规矩，在政治立场、政治方向、政治原则、政治道路上同以习近平同志为核心的党中央保持高度一致；要加强思想建设，突出抓好习近平新时代中国特色社会主义思想的理论武装，进一步增强四个意识，坚定四个自信；要加强干部队伍建设，树立正确用人导向，加强人才培养，努力打造一支忠诚、干净、担当的高素质、专业化法官队伍；要营造良好政治生态，带头讲团结、作表率，时刻绷紧廉洁自律这根弦，始终做到慎独、慎初、慎微、慎权。董开军表示坚决拥护中央决定，并感谢张坚院长为安徽法院打下的良好基础和作出的卓越贡献。在今后的工作中，要坚持做到永葆忠诚，永远忠于党、忠于人民、忠于法律，为党分忧，为党履职；进一步增强四个意识，坚决维护以习近平同志为核心的党中央权威，以人民为中心，自觉践行司法为民宗旨。勇于担当，认真负责，积极作为，尽心尽力挑起担子、履行职务，遇到困难不推诿不回避。廉洁自律，坚持从严治党、从严治院，以零容忍的态度反对司法腐败。团结协作，优势互补，齐心协力，共同促进安徽法院事业发展进步。张坚表示坚决拥护中央、省委的决定，并感谢省委和省委政法委长期以来对法院工作的关心和支持。他指出，董开军同志司法工作经验丰富、综合能力强，一定能够带领安徽法院工作再上新台阶。当前一定按照中央、省委的要求，站好最后一班岗，配合董开军同志把各项工作衔接好。董开军，1962年12月生于黑龙江省双鸭山市，山东巨野人。中共党员，二级大法官。中国社会科学院研究生院法学系民法专业毕业，研究生学历，法学博士，研究员，澳大利亚维多利亚大学法学院访问学者，2006年获国务院政府特殊津贴。学习经历：1981年9月至1985年7月，黑龙江大学法律系法律专业本科生；1985年9月至1988年7月，中国社会科学院研究生院法学系经济法专业硕士研究生；1989年9月至1992年7月，中国社会科学院研究生院法学系民法专业博士研究生；2003年7月至2004年7月，澳大利亚维多利亚大学法学院访问学者。工作经历：1988年8月至1989年9月，黑龙江哈尔滨市道外区政府干部；1992年7月至1994年4月，审计署法规司一处科员、主任科员；1994年4月至1996年6月，审计署法规司综合处副处长；1996年6月至1997年12月，审计署法规司综合处处长；1997年12月至2000年9月，北京市委政法委研究室主任；2000年9月至2000年12月，北京市委政法委助理巡视员、研究室主任；2000年12月至2002年2月，借调司法部办公厅秘书；2002年2月至2005年1月，司法部研究室副主任、司法研究所副所长；2005年1月至2007年7月，司法部研究室主任、司法研究所所长；2007年7月至2007年11月，青海省委副秘书长（挂职）；2007年11月至2009年8月，青海省高级人民法院党组副书记、常务副院长；2009年8月至2009年9月，青海省高级人民法院党组书记、常务副院长；2009年9月至2010年1月，青海省高级人民法院党组书记、代院长；2010年1月，在青海省第十一届人民代表大会第三次会议上当选青海省高级人民法院院长；2010年3月1日，晋升中华人民共和国二级大法官； 2018年1月，任安徽高院副院长。（原标题为《时局人事 | 他任安徽省高院党组书记！（图简历）》）
叶冬松当选十二届河北省政协主席,1月28日上午，河北省政协十二届一次会议第三次全体会议在省会河北会堂举行。大会选举叶冬松为政协河北省第十二届委员会主席。大会选举沈小平、孙瑞彬、曹素华、葛会波、卢晓光、边发吉、苏银增、王宝山为政协河北省第十二届委员会副主席，陈书增为政协河北省第十二届委员会秘书长，选举145名同志为政协河北省第十二届委员会常务委员。（原题为《快讯！十二届省政协主席、副主席、秘书长名单公布》）
李锦斌当选安徽省人大常委会主任，沈素琍等6人为副主任,新安晚报 安徽网 大皖客户端消息，1月28日上午，安徽省十三届人大一次会议选举李锦斌为省十三届人大常委会主任，沈素琍、谢广祥、刘明波、李明、沈强、李平为副主任，朱读稳为秘书长。（本文原题为《李锦斌当选省十三届人大常委会主任 沈素琍等6人为副主任》）
十二届广东省政协各专委会主任产生，黄庆勇等5人任副秘书长,政协第十二届广东省委员会第一次常委会议于27日晚在广州举行。省政协主席王荣主持会议，副主席林雄、刘日知、邓海光、袁宝成、黄武、张嘉极、李心、马光瑜，秘书长吴伟鹏等出席会议。黄庆勇、吴茂芹、肖航夫、巴宇、岑靖为十二届省政协副秘书长；姚恒尹为提案委员会主任，刘启德、潘享清为提案委员会副主任，熊水龙为提案委员会专职副主任；王珺为经济委员会主任，刘军、罗必良、郭汉毅、吴紫骊为经济委员会副主任，曾德明为经济委员会专职副主任；陈祖煌为人口资源环境委员会主任，李朝明、陆华忠为人口资源环境委员会副主任，季海军为人口资源环境委员会专职副主任；郭俊为科教卫体委员会主任，陈敏生、陈新、王禹平、邢锋为科教卫体委员会副主任，刘力强为科教卫体委员会专职副主任；方健宏为文化和文史资料委员会主任，白洁、张惠建、黎明为文化和文史资料委员会副主任，梁川为文化和文史资料委员会专职副主任；邓玉桂为社会和法制委员会主任，鲁开垠、刘兰妮、张渝、郭开农为社会和法制委员会副主任，贺恒芳为社会和法制委员会专职副主任；吴茂芹为民族宗教委员会主任，杨正根、释宏满、赵鹏飞、许建华、吴显标为民族宗教委员会副主任，谢学良为民族宗教委员会专职副主任；廖京山为港澳台委员会主任，黄耿城、邱青、赵卫为港澳台委员会副主任；谭一鸣为外事侨务委员会主任，隋广军、雷彪为外事侨务委员会副主任，施志全为外事侨务委员会专职副主任；叶晓世为联络工作委员会主任，武延军、李焕春、郭泽伟为联络工作委员会副主任，廖珍玉为联络工作委员会专职副主任。此前，省政协召开十二届第一次主席会议，审议了上述名单。（原题为《新鲜出炉！十二届省政协各专委会主任产生》）
中组部人才工作局局长孙学玉任国家民委副部长级专职委员,国家民委官方网站“民委领导”栏目近日更新显示，孙学玉，现任国家民委专职委员（副部长级）。据中国经济网人物库资料显示，孙学玉，1962年11月生，此前担任中组部人才工作局局长，中央人才工作协调小组办公室主任、知识分子工作办公室主任。孙学玉，男，汉族，1962年11月生，山东菏泽人，1987年3月加入中国共产党，1984年8月参加工作，研究生学历，管理学博士。1980—1984年 南京师范大学中文系中文专业学习1984—1990年 江苏省徐州市委党校教务科教务员、文史教研室教师1990—1994年 江苏省徐州市委党校管理教研室副主任1994—1997年 江苏省委党校行政学教研部教师1997—1998年 江苏省委党校行政学教研部副主任(1997.09被评为副教授)（1996.10--1998.06南京大学哲学系马克思主义哲学经济管理与科学专业研究生课程进修班学习）1998—2000年 江苏省委党校行政学教研部副主任兼行政管理教研室主任(2000.08被评为教授)2000—2003年 江苏省委党校行政学教研部主任（1998.09--2002.06在南京大学商学院企业管理专业在职研究生学习，获管理学博士学位）2003—2006年 江苏省委党校副校长兼行政学院副院长、党委委员2006—2007年 江苏省委宣传部副部长2007—2008年 江苏省委宣传部副部长兼机关党委书记2008—2009年 江苏省委宣传部副部长兼机关党委书记、省文明办主任，省关心下一代工作委员会副主任(2009.02)2009—2011年 中组部干部教育局局长，中国浦东、井冈山、延安干部学院理事会秘书长(2009.05)2011—2018年 中组部人才工作局局长，中央人才工作协调小组办公室主任、知识分子工作办公室主任2018-- 国家民委专职委员（副部长级）。（原题为《中组部人才工作局局长孙学玉任国家民委专职委员(副部长级)》）
云南省办公厅主任杨杰拟提名为省政府秘书长,云干任公示〔2018〕4号根据《党政领导干部选拔任用工作条例》及有关规定，现将杨杰同志拟任职务予以公示：杨杰，男，汉族，1962年1月生，在职硕士，中共党员，1983年8月参加工作。历任昆明市委政策研究室副主任、主任，省政府体改办副主任，省政府研究室（省政府发展研究中心）副主任，昭通市昭阳区副区长（挂职），保山学院党委书记，省政府副秘书长（正厅级），省食品药品监督管理局局长等职。现任省人民政府副秘书长，办公厅主任、党组副书记。经研究，该同志拟提名为省人民政府秘书长人选，拟任省人民政府办公厅党组书记，省人民政府发展研究中心党组书记。公示时间从2018年1月28日起至2018年2月2日止 （国家法定节假日除外），如对被公示人员有意见或举报，请向中共云南省委组织部干部监督处反映。通讯地址：云南省昆明市广福路8号省委组织部干部监督处，邮编：650228，联系电话：0871-12380。（原题为《云南省管干部任前公示公告 杨杰拟提名为省政府秘书长人选》）
刘伟当选河南省政协主席,河南日报客户端1月28日消息，1月28日下午，河南省政协十二届一次会议第三次全体会议在省人民会堂举行，大会选举刘伟为政协第十二届河南省委员会主席。大会选举李英杰、龚立群、张亚忠、高体健、钱国玉、周春艳、谢玉安、张震宇、刘炯天为政协第十二届河南省委员会副主席，选举王树山为政协第十二届河南省委员会秘书长，选举马文章等162名同志为政协第十二届河南省委员会常务委员。（原题为《刘伟当选河南省政协主席》）
新任重庆市委常委王赋兼任市委秘书长职务,到任重庆市委常委后，王赋出任仕途中第二个省级党委秘书长职务。据《重庆日报》报道，1月26日，市委书记陈敏尔来到所在的奉节代表团，与代表们一起审议政府工作报告。报道提到，重庆市委常委、秘书长王赋参加审议。澎湃新闻记者查询发现，这是王赋履新重庆后首次以市委秘书长的身份在大众媒体前公开亮相。公开简历显示，出生于1962年3月的王赋是山西浑源人，1986年8月参加工作，1985年4月加入中国共产党，研究生学历，经济学硕士、公共管理硕士学位。王赋曾先后担任原国家计委价格调控司综合处处长，山西省体改委副主任，运城市副市长，省发改委副主任、主任、副省长等职。2017年6月，王赋跻身山西省委常委，随后接替罗清宇兼任省委秘书长。2018年1月21日，王赋与原任广西壮族自治区党委常委、玉林市委书记的莫恭明一同调任重庆市委常委。原任重庆市委秘书长的王显刚已调任云南省副省长。近期重庆市委领导班子调整幅度颇大。例如，原任重庆市委常委、副市长的陈绿平已调任辽宁省副省长；原任重庆市委常委、万州区委书记的杜和平已出任黑龙江省委常委、统战部长；原任重庆市委常委、统战部长的陶长海已调任贵州省副省长。此外，重庆警备区司令员韩志凯已履新重庆市委“戎装常委”。
